stage,Frequency [Hz],repeat,Vrms [V],Irms [A],Z [Ohm]
coarse,100.0,1,0.7125939636789699,0.0025126813,283.5990237516274
coarse,100.0,2,0.7125939636789699,0.00250572152,284.386735713141
coarse,100.0,3,0.7125939636789699,0.00251632766,283.1880660879314
coarse,100.0,4,0.7125939636789699,0.00250466331,284.50688794533824
coarse,100.0,5,0.7125939636789699,0.00250611501,284.34208359773953
coarse,166.81005372000593,1,0.6566988131846163,0.00359551166,182.64405049505982
coarse,166.81005372000593,2,0.6566988131846163,0.00357512035,183.68579205581605
coarse,166.81005372000593,3,0.6566988131846163,0.00358843873,183.00404788703648
coarse,166.81005372000593,4,0.6509383083947106,0.00359264226,181.1865087827338
coarse,166.81005372000593,5,0.6509383083947106,0.00357603398,182.0279986250887
coarse,278.2559402207126,1,0.5353646533975595,0.00486220047,110.10748254844363
coarse,278.2559402207126,2,0.5353646533975595,0.00486936001,109.94558880388873
coarse,278.2559402207126,3,0.5353646533975595,0.00487269042,109.87044266144031
coarse,278.2559402207126,4,0.5353646533975595,0.00485980883,110.16166934236371
coarse,278.2559402207126,5,0.5353646533975595,0.00487031648,109.92399684826219
coarse,464.15888336127773,1,0.3632778065272597,0.0059362282,61.1967387856248
coarse,464.15888336127773,2,0.3632778065272597,0.00591826811,61.382451719859596
coarse,464.15888336127773,3,0.3632778065272597,0.00593518326,61.20751299720772
coarse,464.15888336127773,4,0.3632778065272597,0.00592474034,61.31539707734427
coarse,464.15888336127773,5,0.3632778065272597,0.00592427561,61.320206965735636
coarse,774.263682681127,1,0.18642714347724867,0.00652598357,28.566903590480333
coarse,774.263682681127,2,0.18642714347724867,0.00651559513,28.61245055250213
coarse,774.263682681127,3,0.18642714347724867,0.00653017592,28.548563738731357
coarse,774.263682681127,4,0.1848337397227134,0.00652941689,28.30784782723736
coarse,774.263682681127,5,0.1848337397227134,0.00651657209,28.363645359858733
coarse,1291.549665014884,1,0.02500329652521844,0.00669147633,3.7365889516967687
coarse,1291.549665014884,2,0.02500329652521844,0.00669182371,3.7363949812148354
coarse,1291.549665014884,3,0.025370990884709257,0.00670218747,3.785479143678632
coarse,1291.549665014884,4,0.02500329652521844,0.00669554528,3.7343181891256565
coarse,1291.549665014884,5,0.02500329652521844,0.00669156294,3.736540588411239
coarse,2154.4346900318824,1,0.1550395213874745,0.00651862379,23.784087927472573
coarse,2154.4346900318824,2,0.1550395213874745,0.00653078221,23.73980886241719
coarse,2154.4346900318824,3,0.1550395213874745,0.00652066898,23.77662811331277
coarse,2154.4346900318824,4,0.1550395213874745,0.0065282397,23.74905464752995
coarse,2154.4346900318824,5,0.1550395213874745,0.00653058942,23.740509687022172
coarse,3593.813663804626,1,0.3294551923743197,0.00595218036,55.35033759869462
coarse,3593.813663804626,2,0.32651361632054504,0.00594937988,54.881957936184946
coarse,3593.813663804626,3,0.3294551923743197,0.00595355406,55.33756627622185
