stage,Frequency [Hz],repeat,Vrms [V],Irms [A],Z [Ohm]
coarse,4999999.999999999,1,0.7961779077840224,0.00202973816,392.2564611900593
coarse,4999999.999999999,2,0.7961779077840224,0.00201487099,395.15081200510133
coarse,4999999.999999999,3,0.7961779077840224,0.00203963043,390.3540053498919
coarse,4999999.999999999,4,0.7961779077840224,0.00203098496,392.0156591332032
coarse,4999999.999999999,5,0.7961779077840224,0.00200667023,396.76569467222447
coarse,5510813.299759975,1,0.7611297686848417,0.00192157738,396.09634074941164
coarse,5510813.299759975,2,0.7611297686848417,0.00192118797,396.17662642601374
coarse,5510813.299759975,3,0.7611297686848417,0.00191993651,396.43486371580155
coarse,5510813.299759975,4,0.7611297686848417,0.0019216981,396.0714581987887
coarse,5510813.299759975,5,0.7611297686848417,0.00188595417,403.5780830691351
coarse,6073812.644962286,1,0.6765597569255801,0.0018473519,366.2322034722135
coarse,6073812.644962286,2,0.6765597569255801,0.0018579259,364.1478688281272
coarse,6073812.644962286,3,0.6765597569255801,0.00186668325,362.43950703772595
coarse,6073812.644962286,4,0.6765597569255801,0.00187576469,360.68477060711706
coarse,6073812.644962286,5,0.6765597569255801,0.00185672042,364.3842926688877
coarse,6694329.500821696,1,0.4709007114049365,0.00180598034,260.7452035745508
coarse,6694329.500821696,2,0.4709007114049365,0.00180965976,260.21505357721855
coarse,6694329.500821696,3,0.47506798104991904,0.00178352476,266.3646682706659
coarse,6694329.500821696,4,0.47506798104991904,0.00181915308,261.14788594367167
coarse,6694329.500821696,5,0.47506798104991904,0.00181327469,261.99449188248417
coarse,7378240.009220753,1,0.29391644289742797,0.00167562661,175.40688429233523
coarse,7378240.009220753,2,0.29391644289742797,0.00170058536,172.83251391593066
coarse,7378240.009220753,3,0.29121995072576407,0.00169654551,171.65466473443678
coarse,7378240.009220753,4,0.29121995072576407,0.00169852702,171.4544115558221
coarse,7378240.009220753,5,0.29391644289742797,0.00168933906,173.98309780241982
coarse,8132020.634326978,1,0.3073988193271979,0.00153461401,200.3101870073491
coarse,8132020.634326978,2,0.3073988193271979,0.00153177301,200.68170500484138
coarse,8132020.634326978,3,0.30470232719088935,0.00152010273,200.4485099443834
coarse,8132020.634326978,4,0.3073988193271979,0.00149649766,205.41216170508272
coarse,8132020.634326978,5,0.3073988193271979,0.00152873667,201.08029417989817
coarse,8962809.493114334,1,0.4709007114049365,0.00134048413,351.2915228656504
coarse,8962809.493114334,2,0.4709007114049365,0.00133907911,351.6601131989405
coarse,8962809.493114334,3,0.4709007114049365,0.00135161367,348.39889670909923
coarse,8962809.493114334,4,0.47506798104991904,0.00134902203,352.1573187725623
coarse,8962809.493114334,5,0.47506798104991904,0.00134601921,352.94294280534007
coarse,9878473.951573886,1,0.4228498902220517,0.00128289498,329.60600580263537
coarse,9878473.951573886,2,0.4228498902220517,0.00128083513,330.13608099744397
coarse,9878473.951573886,3,0.41917291484269376,0.00127052981,329.9197795624282
coarse,9878473.951573886,4,0.41917291484269376,0.00127280189,329.33083941499626
coarse,9878473.951573886,5,0.41917291484269376,0.00127866678,327.8202901640205
coarse,10887685.12673317,1,0.41917291484269376,0.00127480947,328.8122066136626
coarse,10887685.12673317,2,0.41917291484269376,0.00128004351,327.46770837711114
coarse,10887685.12673317,3,0.41917291484269376,0.0012695964,330.1623372929332
coarse,10887685.12673317,4,0.41917291484269376,0.00126640091,330.9954308566422
coarse,10887685.12673317,5,0.41917291484269376,0.00126220565,332.0955779612409
coarse,12000000.000000007,1,0.5816943237127382,0.00126430567,460.08994305367486
coarse,12000000.000000007,2,0.5816943237127382,0.00123823097,469.77852905160194
coarse,12000000.000000007,3,0.5816943237127382,0.00126227259,460.83098715843795
coarse,12000000.000000007,4,0.5816943237127382,0.00122869143,473.4258818039759
coarse,12000000.000000007,5,0.5816943237127382,0.00125345576,464.072480478081
fine,5164768.006454526,1,0.7893142935052058,0.00198186212,398.26902464093
