Frequency [Hz],repeat,VC_rms_fft [V],VC_phase [deg],VC_real [V],VC_imag [V],VR_rms_fft [V],VR_phase [deg],VR_real [V],VR_imag [V],Irms [A],XC [Ohm],C [F],VC_rms_scope [V],VR_rms_scope [V],M_C,dt_C [s],Mdt_C [s],M_R,dt_R [s],Mdt_R [s]
1000.0,1,0.6404938526612334,101.90106883514095,-0.13208420455308056,0.6267265258503183,1.1134209253714755,-171.29407514449633,-1.1005923565890061,-0.1685307736673948,0.019882516524490634,32.21392281365862,4.940563867757641e-06,0.0,1.1231926922582731,1000,9.999999999999159e-07,0.0009999999999999159,1000,9.999999999999159e-07,0.0009999999999999159
1000.0,2,0.642066280173824,101.87297084136009,-0.13210035567544426,0.6283300121486103,1.1133487654785206,-171.26043977438445,-1.1004219092431602,-0.16916588086899742,0.01988122795497358,32.295101772785706,4.928144961785237e-06,0.0,1.1231926922582731,1000,9.999999999999159e-07,0.0009999999999999159,1000,9.999999999999159e-07,0.0009999999999999159
1000.0,3,0.6404859745612289,101.93682696086795,-0.13247368751511207,0.6266362626961478,1.1132865806004557,-171.30596090522977,-1.100494492786549,-0.16828214965209884,0.019880117510722422,32.21741391698415,4.940028504522307e-06,0.0,1.1231926922582731,1000,9.999999999999159e-07,0.0009999999999999159,1000,9.999999999999159e-07,0.0009999999999999159
1000.0,4,0.641577872831067,101.90516243687567,-0.13235260690651737,0.6277777905847624,1.1135013361326127,-171.2836119092514,-1.100641043563928,-0.1687439444591167,0.019883952430939513,32.266113845292104,4.932572414980101e-06,0.0,1.1231926922582731,1000,9.999999999999159e-07,0.0009999999999999159,1000,9.999999999999159e-07,0.0009999999999999159
1000.0,5,0.64140782721657,101.87671983717112,-0.13200595452885894,0.6276770099211904,1.1138671722365439,-171.2913206535986,-1.101025355279114,-0.16865125086620325,0.019890485218509713,32.24696733992632,4.935501109738122e-06,0.0,1.1231926922582731,1000,9.999999999999159e-07,0.0009999999999999159,1000,9.999999999999159e-07,0.0009999999999999159
1000.0,6,0.6418530582434044,101.8857322788391,-0.1321963844786263,0.6280919234532397,1.1137055025569536,-171.23769234440664,-1.1007072342278554,-0.16965709812472224,0.0198875982599456,32.274035801302446,4.931361670159407e-06,0.0,1.1231926922582731,1000,9.999999999999159e-07,0.0009999999999999159,1000,9.999999999999159e-07,0.0009999999999999159
1000.0,7,0.6404422976551742,101.9898572787369,-0.1330445427944777,0.6264706587370611,1.1131868558243516,-171.27750169473646,-1.1003121987242852,-0.16881362894812418,0.019878336711149136,32.218102900730635,4.9399228620716235e-06,0.0,1.1231926922582731,1000,9.999999999999159e-07,0.0009999999999999159,1000,9.999999999999159e-07,0.0009999999999999159
1000.0,8,0.6411967037583376,101.92608373560769,-0.13250305989574085,0.6273564792275784,1.1133550465523039,-171.2847765676608,-1.1004998729442286,-0.16869940525449229,0.019881340117005427,32.2511812576403,4.934856240473101e-06,0.0,1.1231926922582731,1000,9.999999999999159e-07,0.0009999999999999159,1000,9.999999999999159e-07,0.0009999999999999159
1000.0,9,0.6419570816307979,101.91386082817642,-0.13252619602758786,0.628128730454505,1.113143139348624,-171.24838843587844,-1.1001830712328344,-0.16936604869807298,0.019877556059796856,32.295573947804456,4.928072910211127e-06,0.0,1.1231926922582731,1000,9.999999999999159e-07,0.0009999999999999159,1000,9.999999999999159e-07,0.0009999999999999159
1000.0,10,0.6407132497660992,101.91082502424977,-0.13223620130127753,0.6269186992674918,1.1134722327761473,-171.28950990953848,-1.1006296404702847,-0.16862623663520027,0.019883432728145488,32.22347260285463,4.939099675985761e-06,0.0,1.1231926922582731,1000,9.999999999999159e-07,0.0009999999999999159,1000,9.999999999999159e-07,0.0009999999999999159
