stage,Frequency [Hz],Vrms_mean [V],Vrms_std [V],Irms_mean [A],Irms_std [A],Z_mean [Ohm],Z_std [Ohm]
coarse,100.0,0.7125939636789699,0.0,0.002468118118,7.840764476849094e-06,288.72188595099766,0.9173386890766623
coarse,166.81005372000593,0.6500857197673063,0.0,0.0035079262220000006,8.173439435098369e-06,185.31990046454888,0.43105080158446873
coarse,278.2559402207126,0.5391886875207546,0.0021377000619357727,0.004777758292,8.376026414235716e-07,112.85394181856152,0.4579499104218398
coarse,464.15888336127773,0.372843244527515,0.0,0.005833196174,3.0259540553732923e-06,63.91750143808531,0.03317663011176918
coarse,774.263682681127,0.1904610605261187,0.0,0.006420338340000001,5.439247678572046e-06,29.66528550227263,0.025130126086111888
coarse,1291.549665014884,0.03260144081254155,0.0,0.006602331904,5.933346420952607e-06,4.937870792547003,0.004436560933574556
coarse,2154.4346900318824,0.1509950128760429,0.0009532980625044032,0.006445551292,6.502270149776151e-06,23.42631008016178,0.15998618249364385
coarse,3593.813663804626,0.3181680767118064,0.0,0.0058871568179999995,5.087507127923316e-06,54.04446944078545,0.04669077252074769
coarse,5994.8425031894085,0.484739924145308,6.206335383118183e-17,0.004889614786,6.362886430169011e-06,99.13676291658051,0.1291960683874272
coarse,10000.0,0.5962730029154772,0.0,0.0036943151139999996,3.937350800618435e-06,161.40300072711835,0.17210683244084687
fine,904.0847655104188,0.13751332342879516,0.0,0.006517387088,9.085048714738376e-06,21.099489012904584,0.02942023880421387
fine,990.1880765114112,0.1086624780009418,0.0007384243990619162,0.0065568870880000005,8.137591301611933e-06,16.572330512578308,0.12214189577722445
fine,1076.2913875124034,0.08288312628208036,0.00046994839954121964,0.006577809434,4.7747284166884345e-06,12.600434307587438,0.0750969603755094
fine,1162.3946985133957,0.05971703724739126,0.00046994839954122723,0.0065929926,6.18340592932822e-06,9.057662330395058,0.07229562422187494
fine,1248.498009514388,0.04015235215586156,0.0001644379323643282,0.006604772994,4.0551475737179265e-06,6.079289818187326,0.023509006383330013
fine,1334.6013205153804,0.027944861512771934,0.00026000011250101434,0.006606981532,7.101324916198454e-06,4.229633427568518,0.043882879524268704
fine,1420.7046315163725,0.029562720449268533,0.00020139523082949313,0.006598706546000001,4.904424895324624e-06,4.4800818133592895,0.031023257027528464
fine,1506.8079425173648,0.04184375103905863,0.0003076358148868502,0.006597632170000001,5.5462056709157205e-06,6.342224754185495,0.04403993500599781
fine,1592.9112535183572,0.05711097960655265,0.0002740427764821409,0.00658020731,7.556178806536247e-06,8.67920125996314,0.03891111900863324
fine,1679.0145645193495,0.07206278063052102,0.0003356324850384174,0.006566858294,1.1682340741393732e-06,10.973712106860123,0.05235264826021254
