Frequency [Hz],n_repeat,VL_rms_fft_mean [V],VL_rms_fft_std [V],VL_phase_mean [deg],VL_phase_std [deg],VL_real_mean [V],VL_imag_mean [V],VL_rms_scope_mean [V],VL_rms_scope_std [V],M_mean,M_std,dt_mean [s],dt_std [s],Mdt_mean [s]
500,5,1.1559169902784543,0.00019566193124896615,118.25478539582946,0.015431715189648865,-0.5472032872718156,1.0181908715036287,0.0,0.0,1000.0,0.0,1.9999999999998318e-06,0.0,0.0019999999999998318
