stage,Frequency [Hz],repeat,Vrms [V],Irms [A],Z [Ohm]
coarse,700.0000000000001,1,0.03088939366180065,0.0061093471,5.056087525588561
coarse,822.8541080088764,1,0.03088939366180065,0.00620544376,4.977789640269119
coarse,967.2698329529765,1,0.03088939366180065,0.00628198776,4.917136874809933
coarse,1137.0313651405945,1,0.03088939366180065,0.00631825207,4.888914421200142
coarse,1336.5870424869697,1,0.03088939366180065,0.00632763701,4.881663346520039
coarse,1571.1659123169106,1,0.03088939366180065,0.00630872836,4.89629476799991
coarse,1846.914750447834,1,0.03088939366180065,0.00625891052,4.935266858839939
coarse,2171.059127925984,1,0.03088939366180065,0.00616713054,5.008714095064485
coarse,2552.0927459200916,1,0.03088939366180065,0.00605882378,5.098249228466693
coarse,3000.0000000000014,1,0.03088939366180065,0.00589954155,5.235897298121521
fine,935.6109297408788,1,0.03088939366180065,0.0062642321,4.931074259173866
