Frequency [Hz],repeat,VC_rms_fft [V],VC_phase [deg],VC_real [V],VC_imag [V],VR_rms_fft [V],VR_phase [deg],VR_real [V],VR_imag [V],Irms [A],XC [Ohm],C [F],VC_rms_scope [V],VR_rms_scope [V],M_C,dt_C [s],Mdt_C [s],M_R,dt_R [s],Mdt_R [s]
500.0,1,1.1857604367544414,118.4926318150362,-0.5656619664793471,1.0421393155671663,1.0059824703022389,-152.11823901709667,-0.8892025343235972,-0.47044615367530324,0.01796397268396855,66.00769538091318,4.8223147974930415e-06,0.0,1.0094412984234855,1000,1.9999999999998318e-06,0.0019999999999998318,1000,1.9999999999998318e-06,0.0019999999999998318
500.0,2,1.1850492710914684,118.51369948101475,-0.5657056346493043,1.041306347738478,1.0062435960551765,-152.13013996911215,-0.8895310700964488,-0.4703835136727476,0.017968635643842438,65.95098785352496,4.826461233465476e-06,0.0,1.0094412984234855,1000,1.9999999999998318e-06,0.0019999999999998318,1000,1.9999999999998318e-06,0.0019999999999998318
500.0,3,1.1865499078889683,118.48018862077366,-0.5658120899856667,1.042956069418732,1.0061071946515312,-152.0709881337937,-0.8889244603451555,-0.47123772231183725,0.01796619990449163,66.04345460902533,4.819703755174116e-06,0.0,1.0094412984234855,1000,1.9999999999998318e-06,0.0019999999999998318,1000,1.9999999999998318e-06,0.0019999999999998318
500.0,4,1.1870799813042312,118.48817921610687,-0.5662103704889568,1.043343039639414,1.0059070205958411,-152.0905353883713,-0.8889082864582905,-0.4708407292809191,0.017962625367782876,66.08610695813628,4.816593090971922e-06,0.0,1.0094412984234855,1000,1.9999999999998318e-06,0.0019999999999998318,1000,1.9999999999998318e-06,0.0019999999999998318
500.0,5,1.1873022990868802,118.50581149017674,-0.5666375240442715,1.043364109868635,1.006058917558121,-152.06750356687985,-0.888853146542124,-0.47126916882009523,0.017965337813537874,66.0885039518813,4.816418395785605e-06,0.0,1.0094412984234855,1000,1.9999999999998318e-06,0.0019999999999998318,1000,1.9999999999998318e-06,0.0019999999999998318
500.0,6,1.1861524638918113,118.49573303889994,-0.5659054065995283,1.042453230786896,1.006182477226299,-152.1001765326726,-0.8892309416068246,-0.4708200398945354,0.01796754423618391,66.01639313084756,4.821679450934038e-06,0.0,1.0094412984234855,1000,1.9999999999998318e-06,0.0019999999999998318,1000,1.9999999999998318e-06,0.0019999999999998318
500.0,7,1.1863422169637057,118.48740862707245,-0.5658444499622703,1.0427022174126492,1.005799433266761,-152.12149813072156,-0.8890674989610468,-0.4703099852766117,0.017960704165477875,66.05209940732527,4.8190729596777915e-06,0.0,1.0094412984234855,1000,1.9999999999998318e-06,0.0019999999999998318,1000,1.9999999999998318e-06,0.0019999999999998318
500.0,8,1.1863564127228416,118.5326946383805,-0.5666751952870708,1.0422671255752864,1.005709358446355,-152.10088601953828,-0.888818642107431,-0.4705876486998797,0.017959095686542054,66.05880571213045,4.818583726307651e-06,0.0,1.0094412984234855,1000,1.9999999999998318e-06,0.0019999999999998318,1000,1.9999999999998318e-06,0.0019999999999998318
500.0,9,1.1865382559792819,118.5042003745094,-0.5662435660944102,1.0427086154621727,1.0055373837313601,-152.1009264000594,-0.8886669871212327,-0.47050655264531566,0.017956024709488573,66.08023074017461,4.817021408950207e-06,0.0,1.0094412984234855,1000,1.9999999999998318e-06,0.0019999999999998318,1000,1.9999999999998318e-06,0.0019999999999998318
500.0,10,1.1868681098105631,118.48525455607128,-0.5660560639439655,1.0431857181526039,1.0058711130339144,-152.09709042211705,-0.8889304150632598,-0.4707222251089769,0.0179619841613199,66.07667054770127,4.817280948712455e-06,0.0,1.0094412984234855,1000,1.9999999999998318e-06,0.0019999999999998318,1000,1.9999999999998318e-06,0.0019999999999998318
