Frequency [Hz],repeat,Vrms [V],Irms [A],XL [Ohm]
200,1,0.13605257686620845,0.00567019219,23.99435015732834
200,2,0.13605257686620845,0.00568440743,23.934346462953737
200,3,0.13605257686620845,0.00567611633,23.96930734966252
200,4,0.13605257686620845,0.00569097837,23.906711292984312
200,5,0.13605257686620845,0.00567170978,23.98792994415318
200,6,0.13605257686620845,0.0056790323,23.957000009703844
200,7,0.13605257686620845,0.00566528598,24.01512957095388
200,8,0.13605257686620845,0.00568228681,23.943278721302075
200,9,0.13605257686620845,0.00569065893,23.908053274633424
200,10,0.13605257686620845,0.00568382815,23.936785785159326
500,1,0.14155781929008646,0.00568835344,24.88555269696576
500,2,0.14829867035645813,0.00587814255,25.228831913315567
500,3,0.13616515109420047,0.00571214128,23.83784721343595
500,4,0.14155781929008646,0.00570566952,24.81002777919154
500,5,0.12537979366600177,0.00584465824,21.452031670204512
500,6,0.12268344903216774,0.00587549247,20.880538892456062
500,7,0.11594259796579605,0.00594301196,19.509063543226663
500,8,0.11459443620244773,0.00594030833,19.29099128133097
500,9,0.11459443620244773,0.00593055785,19.322707762212914
500,10,0.11459443620244773,0.00593361352,19.312757026758245
1000,1,0.14560233625851515,0.00588815473,24.72800782844155
1000,2,0.14560233625851515,0.00588179613,24.754740395688476
1000,3,0.14695050855775452,0.00587291131,25.021748295012905
1000,4,0.14695050855775452,0.00587312598,25.020833719244433
1000,5,0.14560233625851515,0.00589984097,24.679027282071832
1000,6,0.1442541639239205,0.00589909917,24.453591941211677
1000,7,0.1442541639239205,0.00591195887,24.400400458794206
1000,8,0.1442541639239205,0.00590622891,24.42407263959576
1000,9,0.1442541639239205,0.00592921767,24.329375636486034
1000,10,0.14155781929008646,0.00594534632,23.8098525587802
2000,1,0.2291916962004708,0.00578424055,39.62347247132916
2000,2,0.2291916962004708,0.00578672625,39.60645212834646
2000,3,0.2291916962004708,0.00580679439,39.469573194319835
2000,4,0.2291916962004708,0.00580197293,39.50237254906855
2000,5,0.22710812461100346,0.00581729691,39.04014667372435
2000,6,0.2291916962004708,0.00585102336,39.17121537529989
2000,7,0.23335881834297878,0.00566177676,41.21653470896984
2000,8,0.23335881834297878,0.00566418003,41.19904683590694
2000,9,0.23335881834297878,0.00567285018,41.13607991370905
2000,10,0.2312752678252935,0.0056638699,40.833435779535385
5000,1,0.4331507485843171,0.0047963676,90.30807992788482
5000,2,0.4331507485843171,0.00478827488,90.4607106817387
5000,3,0.43695028695883487,0.00478285458,91.3576358323725
5000,4,0.43695028695883487,0.00479986053,91.03395488844232
5000,5,0.43695028695883487,0.00478768488,91.26546502342795
5000,6,0.43695028695883487,0.00479083555,91.2054447284952
5000,7,0.43695028695883487,0.00480496604,90.9372268859646
5000,8,0.43695028695883487,0.00480093434,91.01359360787151
5000,9,0.43695028695883487,0.00480183959,90.99643558872712
5000,10,0.4331507485843171,0.00479957741,90.2476846569534
