category,phasor,RMS [V],RMS_std [V],phase [deg],phase_std [deg],real [V],imag [V]
measured,$V_R$,1.015900530355277,0.0001420949038939125,6.261547437820954e-15,0.03201658454456872,1.015900530355277,1.1102230246251565e-16
measured,$V_L$,0.15715656100409978,0.0009053201165282649,77.5848826617287,0.15753795725566466,0.03378756241519893,0.15348154707545258
measured,$V_C$,1.1651608354121916,0.0014524724322446032,-89.51827127027222,0.07099631612242863,0.00979626843352338,-1.1651196528697019
measured,$V_E$,1.464895480480032,,-43.67661086117407,,1.0594843612039995,-1.0116381057942494
theory,$V_R$,1.015900530355277,,0.0,,1.015900530355277,0.0
theory,$V_L$,0.15957728214710565,,90.0,,0.0,0.15957728214710565
theory,$V_C$,1.2286139141012191,,-90.0,,0.0,-1.2286139141012191
theory,$V_E$,1.4747519140641683,,-46.45990753237199,,1.015900530355277,-1.0690366319541136
