category,phasor,RMS [V],RMS_std [V],phase [deg],phase_std [deg],real [V],imag [V]
measured,$V_R$,1.0207003758430495,0.0001411818069124651,-9.348153748360869e-15,0.035035825379666416,1.0207003758430495,-1.6653345369377348e-16
measured,$V_L$,0.15985995038288056,0.000743566655322583,81.42063570518748,0.29774370573496317,0.023847783069741973,0.15807114530829328
measured,$V_C$,1.1746809088110772,0.0008321359566160444,-89.58710297649512,0.044062523357135355,0.008465161952394218,-1.1746504069544854
measured,$V_E$,1.463649701646075,,-43.99144293950095,,1.0530133208651857,-1.0165792616461924
theory,$V_R$,1.0207003758430495,,0.0,,1.0207003758430495,0.0
theory,$V_L$,0.16033124011324323,,90.0,,0.0,0.16033124011324323
theory,$V_C$,1.2344187707536227,,-90.0,,0.0,-1.2344187707536227
theory,$V_E$,1.4817197038317642,,-46.45990753237199,,1.0207003758430495,-1.0740875306403794
