stage,Frequency [Hz],Vrms_mean [V],Vrms_std [V],Irms_mean [A],Irms_std [A],Z_mean [Ohm],Z_std [Ohm]
coarse,100.0,0.7125939636789699,0.0,0.002470819138,7.923631270167074e-06,288.40630391375123,0.9231188588981394
coarse,166.81005372000593,0.6500857197673063,0.0,0.0035102562520000005,5.012185689703737e-06,185.19638838465139,0.26445748595785085
coarse,278.2559402207126,0.5375708723046703,0.0,0.004763831291999999,5.346177751957069e-06,112.84434320246763,0.12648489019466305
coarse,464.15888336127773,0.3687986222001759,0.0,0.005817418544,6.2339690328217865e-06,63.39563808614689,0.06785623840247024
coarse,774.263682681127,0.18752473173499057,0.0,0.006410037913999999,6.526826369234122e-06,29.254879571299842,0.029778360553683048
coarse,1291.549665014884,0.03323967631955041,0.00041923690367259316,0.006588482949999999,4.43495368739643e-06,5.045139628583131,0.06559521952718271
coarse,2154.4346900318824,0.09302696657726726,0.0,0.006428894026,6.204436452396894e-06,14.47014611711118,0.013971938323942097
coarse,3593.813663804626,0.09302696657726726,0.0,0.005881657452,4.677383211889952e-06,15.81646235064245,0.012579595222204814
coarse,5994.8425031894085,0.09302696657726726,0.0,0.004883614648,5.2115907194990135e-06,19.048810783374396,0.020337217743914306
coarse,10000.0,0.09302696657726726,0.0,0.003688694026,6.056158860162958e-06,25.219540188377614,0.04141534798135974
fine,904.0847655104188,0.13751332342879516,0.0,0.0065038323420000006,3.851830828959129e-06,21.14343586289491,0.012512655004880214
fine,990.1880765114112,0.10893211246786075,0.0006029209971076655,0.006541711834,4.844577375136117e-06,16.651923431777952,0.09038312413167482
fine,1076.2913875124034,0.08358652557513394,0.0,0.006567167396,5.1623639427230965e-06,12.727948263818636,0.00999566118692842
fine,1162.3946985133957,0.05958910472375147,0.0006029186253994131,0.006590236442,2.4891668253393062e-06,9.04203961675164,0.09282233779742027
fine,1248.498009514388,0.040984360977800414,0.0007384229466931514,0.006589713788,5.80288805372124e-06,6.219509871943179,0.11638377839107525
fine,1334.6013205153804,0.02838609528156207,0.00016443793236432976,0.006589649245999999,6.9817749053109625e-06,4.30768406962983,0.025569785458793154
fine,1420.7046315163725,0.030151033043728365,0.00026000011250101434,0.006587585714000001,4.637684525113804e-06,4.576960010817725,0.04112670751142877
fine,1506.8079425173648,0.04243206255164509,0.0003288758331058819,0.006579188630000001,5.123893379428468e-06,6.4494454550331355,0.0511007386427804
fine,1592.9112535183572,0.05750758039226341,0.00020139593765544425,0.00657062605,4.197275265740812e-06,8.75222655946606,0.03161477480990764
fine,1679.0145645193495,0.07236247950293798,0.00016443793236432512,0.006549527402,4.1341201532757995e-06,11.04850537561119,0.024916007853670177
