Frequency [Hz],Vrms_mean [V],Vrms_std [V],Irms_mean [A],Irms_std [A],XL_mean [Ohm],XL_std [Ohm]
200,0.03739463566680762,0.0001776145305631879,0.0066120319999999995,5.284281356229983e-06,5.655540452529526,0.025714061736476716
500,0.06618010369165765,0.0002888664666666657,0.0065939129789999995,6.6039185641463796e-06,10.036539891299123,0.041285029398178186
1000,0.12056736111261881,0.0005328423108207158,0.006522043143000001,5.306155912832716e-06,18.486176668118496,0.09066914129203535
2000,0.22898333904152407,0.0006588831890734099,0.006261452007,8.718970971123235e-06,36.57039856159213,0.12001269712278735
5000,0.45219196980186316,0.0017053802649880923,0.005125705201000001,8.825371241505112e-06,88.22095017952091,0.43256907037871695
