Frequency [Hz],repeat,VL_rms_fft [V],VL_phase [deg],VL_real [V],VL_imag [V],VL_rms_scope [V],M,dt [s],Mdt [s]
500.0,1,0.18551014568870317,167.5468545652157,-0.1811455887023053,0.04000362292516914,1.074802293933168,2000,4e-06,0.008
500.0,2,0.18646883015790375,168.21305580302848,-0.18253694116999417,0.03809054644868256,1.074802293933168,2000,4e-06,0.008
500.0,3,0.18767976904632158,168.40348196893723,-0.18384874969150514,0.03772708504709712,1.074802293933168,2000,4e-06,0.008
500.0,4,0.18638336006905956,168.8340187615453,-0.18285518028684639,0.036093489065170944,1.074802293933168,2000,4e-06,0.008
500.0,5,0.1836788726354061,169.47876238739374,-0.18059073328436592,0.033539757071701475,1.074802293933168,2000,4e-06,0.008
500.0,6,0.18317818812386708,169.9725583558813,-0.180380044542201,0.031894954699707885,1.074802293933168,2000,4e-06,0.008
500.0,7,0.1835896416244578,170.40710436257754,-0.18102245403930717,0.030594568887038865,1.074802293933168,2000,4e-06,0.008
500.0,8,0.1804239891971964,172.75181186390265,-0.17898221026912642,0.022763661502672554,1.074802293933168,2000,4e-06,0.008
500.0,9,0.17472271750635276,173.28657079816077,-0.1735246921483333,0.020425700174801973,1.074802293933168,2000,4e-06,0.008
500.0,10,0.17773898031842933,173.30525306346414,-0.1765270390191652,0.02072075335891854,1.074802293933168,2000,4e-06,0.008
