Frequency [Hz],Vrms_mean [V],Vrms_std [V],Irms_mean [A],Irms_std [A],XL_mean [Ohm],XL_std [Ohm]
200,0.6950106862401132,0.1992267763999962,0.0016211399799999997,0.0015910704742127537,612.3154322895962,207.90116670795413
500,0.09043355506744863,0.00044307160016448903,0.006221408163,5.37371037374241e-06,14.535879102318711,0.07307288930430104
1000,0.13200777438573918,0.0008272872251989733,0.006171679635,6.785315279366522e-06,21.3893005660126,0.13587219606311693
2000,0.381500004896477,0.135245954750558,0.0036709485119999995,0.0021233899327983753,182.1233892699551,152.68284385500223
5000,0.6159214928036467,0.1461621516169956,0.0026537554450000002,0.0016011349115001574,384.9639126546265,281.848856798047
