category,phasor,RMS [V],RMS_std [V],phase [deg],phase_std [deg],real [V],imag [V]
measured,$V_R$,0.9926630483248645,0.0005175607071585286,6.408125469827362e-15,0.023841070942957142,0.9926630483248645,1.1102230246251565e-16
measured,$V_L$,0.15042675056869068,0.0005850458120325895,86.31439415931234,0.24565994825988172,0.009669672870612815,0.15011563780376252
measured,$V_C$,1.1580332307169214,0.0006962404186585572,-88.84495722101249,0.02109662931592091,0.023343557521211644,-1.157797927864325
measured,$V_E$,1.4378579298469698,,-44.49298037685498,,1.0256762787166889,-1.0076822900605622
theory,$V_R$,0.9926630483248646,,0.0,,0.9926630483248646,0.0
theory,$V_L$,0.15592714700537222,,90.0,,0.0,0.15592714700537222
theory,$V_C$,1.2005108735985652,,-90.0,,0.0,-1.2005108735985652
theory,$V_E$,1.4410187678767181,,-46.459907532371986,,0.9926630483248646,-1.044583726593193
