Frequency [Hz],repeat,VC_rms_fft [V],VC_phase [deg],VC_real [V],VC_imag [V],VR_rms_fft [V],VR_phase [deg],VR_real [V],VR_imag [V],Irms [A],XC [Ohm],C [F],VC_rms_scope [V],VR_rms_scope [V],M_C,dt_C [s],Mdt_C [s],M_R,dt_R [s],Mdt_R [s]
1000.0,1,0.6428337457727067,9.773225804707327,0.633504511386004,0.10912038653592275,1.1173714932178473,98.67198734051799,-0.1684744965627872,1.10459739175131,0.01995306237889013,32.217297453688595,4.940046362382687e-06,0.8555992322118462,1.1231926922582731,2000,2e-06,0.004,2000,2e-06,0.004
1000.0,2,0.6428808361464453,9.860639639187216,0.6333836883597989,0.11009483550144306,1.1181328222417248,98.68035998037334,-0.16875081100466519,1.1053253692734608,0.0199666575400308,32.19771936577491,4.943050198178685e-06,0.8555992322118462,1.1231926922582731,2000,2e-06,0.004,2000,2e-06,0.004
1000.0,3,0.6478947299677004,9.756715064925721,0.6385237131066007,0.10979548679467126,1.1244292999015504,98.72046108197766,-0.170479015696347,1.1114306796576634,0.020079094641099113,32.26712865038994,4.932417284981197e-06,0.8555992322118462,1.1231926922582731,2000,2e-06,0.004,2000,2e-06,0.004
1000.0,4,0.6486050756636613,9.789573201071448,0.6391606445533027,0.11028243119767758,1.1249301120771495,98.74044341014593,-0.17094272769830124,1.1118661524234708,0.020088037715663386,32.28812514414586,4.929209806434104e-06,0.8555992322118462,1.1231926922582731,2000,2e-06,0.004,2000,2e-06,0.004
1000.0,5,0.6495991003254897,9.847688816480465,0.6400278339270921,0.11110068830696018,1.1249651482849325,98.80633739269702,-0.17222669875838698,1.1117034447596752,0.02008866336223094,32.33660142599695,4.92182035444031e-06,0.8626702932708418,1.1231926922582731,2000,2e-06,0.004,2000,2e-06,0.004
1000.0,6,0.6487883912831747,9.797966004320399,0.6393251250664499,0.11040725122281574,1.1251183324780287,98.75301510053103,-0.17121532886455854,1.1120146461445286,0.020091398794250512,32.291847766659046,4.9286415643338e-06,0.8555992322118462,1.1231926922582731,2000,2e-06,0.004,2000,2e-06,0.004
1000.0,7,0.6481322621832848,9.843483985471362,0.6385907416862365,0.11080295084267622,1.1253637104838514,98.78663992894784,-0.17190538348420736,1.1121564728054814,0.02009578054435449,32.25215665312213,4.934706996609127e-06,0.8626702932708418,1.1231926922582731,2000,2e-06,0.004,2000,2e-06,0.004
1000.0,8,0.6496835207063163,9.76421270471123,0.6402722183188946,0.11018241024027502,1.1248107896373831,98.75740908262028,-0.17125378439353436,1.1116975550101593,0.02008590695781041,32.34524196845822,4.920505564530847e-06,0.8555992322118462,1.1231926922582731,2000,2e-06,0.004,2000,2e-06,0.004
1000.0,9,0.6477621971200725,9.849202825706927,0.638215068165334,0.1108033879650881,1.1251881528185292,98.80528072577907,-0.17224033318838913,1.111926997093931,0.020092645586045167,32.23877086499546,4.936755925291936e-06,0.8626702932708418,1.1231926922582731,2000,2e-06,0.004,2000,2e-06,0.004
1000.0,10,0.6475746424339025,9.842299038833326,0.6380436204038752,0.11069442617093377,1.1240479072666665,98.78479262818433,-0.17166857170273028,1.110861647245109,0.02007228405833333,32.2621302364965,4.933181470820903e-06,0.8555992322118462,1.1231926922582731,2000,2e-06,0.004,2000,2e-06,0.004
