stage,Frequency [Hz],repeat,Vrms [V],Irms [A],Z [Ohm]
coarse,100.0,1,0.70634312244452,0.00250250613,282.2543025876704
coarse,100.0,2,0.7000922811747148,0.00249694474,280.3795654583508
coarse,100.0,3,0.70634312244452,0.00249998085,282.5394132297134
coarse,100.0,4,0.7000922811747148,0.00247744238,282.58670588121396
coarse,100.0,5,0.7000922811747148,0.00248957402,281.20966701553016
coarse,166.81005372000593,1,0.6397901719183892,0.00350509933,182.53125280714633
coarse,166.81005372000593,2,0.6397901719183892,0.0034969179,182.95830506011856
coarse,166.81005372000593,3,0.6397901719183892,0.00350822858,182.36843960674568
coarse,166.81005372000593,4,0.6397901719183892,0.00350677036,182.44427385840834
coarse,166.81005372000593,5,0.6397901719183892,0.00349495723,183.0609446165924
coarse,278.2559402207126,1,0.5124503390661214,0.00463479245,110.56597347010033
coarse,278.2559402207126,2,0.5124503390661214,0.00462510576,110.79753970125894
coarse,278.2559402207126,3,0.5124503390661214,0.00462227082,110.86549426070223
coarse,278.2559402207126,4,0.5124503390661214,0.00462696794,110.75294787240765
coarse,278.2559402207126,5,0.5079153803295936,0.00462372229,109.84988900135558
coarse,464.15888336127773,1,0.343187773588865,0.00549253123,62.48262580909621
coarse,464.15888336127773,2,0.343187773588865,0.00550167076,62.378827916061084
coarse,464.15888336127773,3,0.3462519548520742,0.00549274217,63.038086284700704
coarse,464.15888336127773,4,0.3462519548520742,0.00549572101,63.003917815703346
coarse,464.15888336127773,5,0.3462519548520742,0.00549594499,63.001350174007875
coarse,774.263682681127,1,0.1870293376738387,0.00595477177,31.408313348983096
coarse,774.263682681127,2,0.1870293376738387,0.00594378682,31.466360308298995
coarse,774.263682681127,3,0.1870293376738387,0.00594460964,31.462004908675333
coarse,774.263682681127,4,0.1870293376738387,0.00594853004,31.441269761804662
coarse,774.263682681127,5,0.1870293376738387,0.00596471038,31.355979713777604
coarse,1291.549665014884,1,0.08837434962105671,0.00607125368,14.556194532305675
coarse,1291.549665014884,2,0.08923235935330949,0.00607246067,14.694596507499403
coarse,1291.549665014884,3,0.08837434962105671,0.00607441552,14.548617777312788
coarse,1291.549665014884,4,0.08923235935330949,0.00608259905,14.670103786194733
coarse,1291.549665014884,5,0.08923235935330949,0.00608468056,14.665085286467281
coarse,2154.4346900318824,1,0.16730640381709108,0.00594631676,28.13614050003806
coarse,2154.4346900318824,2,0.16730640381709108,0.00594809745,28.127717345500294
coarse,2154.4346900318824,3,0.16730640381709108,0.00594759453,28.130095784638346
coarse,2154.4346900318824,4,0.16730640381709108,0.00595734315,28.08406358413164
coarse,2154.4346900318824,5,0.16730640381709108,0.00595837738,28.079188870895432
coarse,3593.813663804626,1,0.31572259008799225,0.00548678264,57.54239065099766
coarse,3593.813663804626,2,0.31572259008799225,0.00549697317,57.43571604297866
