Frequency [Hz],repeat,VC_rms_fft [V],VC_phase [deg],VC_real [V],VC_imag [V],VR_rms_fft [V],VR_phase [deg],VR_real [V],VR_imag [V],Irms [A],XC [Ohm],C [F],VC_rms_scope [V],VR_rms_scope [V],M_C,dt_C [s],Mdt_C [s],M_R,dt_R [s],Mdt_R [s]
500,1,1.1596713619654424,118.34675103286897,-0.5506194830893365,1.0206154283593876,1.010398158944176,-152.92838238181682,-0.8996972764068997,-0.4598361125703233,0.018042824266860286,64.27327256606053,4.952445604144857e-06,1.3576449895432903,1.0094412984234855,1000,1.9999999999998318e-06,0.0019999999999998318,1000,1.9999999999998318e-06,0.0019999999999998318
500,2,1.1594874005071614,118.29481017257864,-0.5496068299577673,1.0209521851676642,1.0107671019760427,-152.95511106184054,-0.9002402929639538,-0.45958410477433015,0.018049412535286476,64.23961989014167,4.95504000067471e-06,1.3435028673899434,1.0094412984234855,1000,1.9999999999998318e-06,0.0019999999999998318,1000,1.9999999999998318e-06,0.0019999999999998318
500,3,1.159948554719175,118.31323433144297,-0.5501538227582499,1.0211813849163072,1.0105237030292866,-152.9187645952217,-0.8997318543787343,-0.4600442854771982,0.018045066125522976,64.28064860779543,4.9518773235463074e-06,1.3576449895432903,1.0094412984234855,1000,1.9999999999998318e-06,0.0019999999999998318,1000,1.9999999999998318e-06,0.0019999999999998318
500,4,1.1585942942580496,118.3512896894197,-0.5501888550836221,1.019623931863646,1.0106879396303907,-152.93398826076944,-0.900000307686506,-0.45987993811267613,0.018047998921971262,64.19516641524179,4.958471236367334e-06,1.3576449895432903,1.0094412984234855,1000,1.9999999999998318e-06,0.0019999999999998318,1000,1.9999999999998318e-06,0.0019999999999998318
500,5,1.159594344583085,118.31312498829551,-0.549983875649854,1.0208705992995588,1.0104933396957334,-152.94677825667617,-0.8999296354571525,-0.459590514257413,0.018044523923138097,64.26295032900052,4.953241090771149e-06,1.3576449895432903,1.0094412984234855,1000,1.9999999999998318e-06,0.0019999999999998318,1000,1.9999999999998318e-06,0.0019999999999998318
500,6,1.159670633220661,118.30886394795763,-0.5499441307508516,1.0209786631497737,1.0104169286089357,-152.93473707554654,-0.8997649856242377,-0.45974486431512257,0.018043159439445282,64.27203822659973,4.952540715474843e-06,1.3576449895432903,1.0094412984234855,1000,1.9999999999998318e-06,0.0019999999999998318,1000,1.9999999999998318e-06,0.0019999999999998318
500,7,1.159921538846432,118.2664159387703,-0.5493064020620146,1.021606799572888,1.0104737030249251,-152.96298769120486,-0.900042130636657,-0.45932697241064707,0.018044173268302235,64.2823321190358,4.951747637194548e-06,1.3576449895432903,1.0094412984234855,1000,1.9999999999998318e-06,0.0019999999999998318,1000,1.9999999999998318e-06,0.0019999999999998318
500,8,1.1597012772596882,118.2764162306369,-0.5493803593356839,1.0213169308564052,1.0102241218623549,-152.9603985062299,-0.899799072746791,-0.45925418351560077,0.018039716461827764,64.28600359177643,4.951464835255515e-06,1.3576449895432903,1.0094412984234855,1000,1.9999999999998318e-06,0.0019999999999998318,1000,1.9999999999998318e-06,0.0019999999999998318
500,9,1.1595676074911636,118.33605952936566,-0.5503797784299346,1.0206268347629301,1.0097461351002048,-152.95945814504506,-0.8993657994936375,-0.4590516485657918,0.018031180983932228,64.30902160676365,4.949692566156421e-06,1.3576449895432903,1.0094412984234855,1000,1.9999999999998318e-06,0.0019999999999998318,1000,1.9999999999998318e-06,0.0019999999999998318
500,10,1.1606547020846798,118.28870444804551,-0.550051230353209,1.0220386399046748,1.009801885058973,-152.9225497258797,-0.899119543354693,-0.4596562779145994,0.01803217651891023,64.36575755941101,4.945329601535159e-06,1.3576449895432903,1.0094412984234855,1000,1.9999999999998318e-06,0.0019999999999998318,1000,1.9999999999998318e-06,0.0019999999999998318
