Frequency [Hz],Vrms_mean [V],Vrms_std [V],Irms_mean [A],Irms_std [A],XL_mean [Ohm],XL_std [Ohm]
200,0.02750362510647351,0.0003378894759482198,0.006782706735,5.355226756525324e-06,4.05496948058537,0.050297536747464136
500,0.06293237870711371,0.00041359383809141855,0.006762834544999999,4.11759824816528e-06,9.305615856176141,0.05990551988463535
1000,0.12111890530704099,0.0006976543568281631,0.006689148815,8.117688534938495e-06,18.106811635816868,0.10911220827679424
2000,0.230858553500329,0.000878510933671674,0.006422118236,7.5187917912376074e-06,35.947438935295736,0.13716318226959412
5000,0.4562366005508441,0.0017053625106083557,0.005228630963999999,6.891206184666244e-06,87.25770416645405,0.39650528714497746
