stage,Frequency [Hz],Vrms_mean [V],Vrms_std [V],Irms_mean [A],Irms_std [A],Z_mean [Ohm],Z_std [Ohm]
coarse,700.0000000000001,0.23249672563475005,2.925694557147251e-17,0.005428544244999999,6.47277093505005e-06,42.82861345576602,0.05106211915318202
coarse,822.8541080088764,0.20245882265797674,0.001609972999789277,0.005464984896,2.4128798077840552e-05,37.04819989791523,0.44386974889071595
coarse,967.2698329529765,0.23487260038195715,0.06219557125292327,0.0049145310420000005,0.0005732027993757242,50.26481952010586,23.81234958813659
coarse,1137.0313651405945,0.42562172827699324,0.008496593693010628,0.001585944882,0.0006984929031638544,296.2790533526196,73.73192137323572
coarse,1336.5870424869697,0.42002144892335014,0.025110953814488773,0.001493362058,0.0010613377342528212,343.05240498031674,98.9573944191489
coarse,1571.1659123169106,0.42935525627480137,0.0,0.001065555507,8.191299090107807e-06,402.9619465901027,3.1287569673443483
coarse,1846.914750447834,0.42935525627480137,0.0,0.001067448758,4.9558379952599476e-06,402.2334487430443,1.869663092429442
coarse,2171.059127925984,0.42935525627480137,0.0,0.001070829738,7.118179798656079e-06,400.97164082049676,2.6693798597352076
coarse,2552.0927459200916,0.42935525627480137,0.0,0.0010705712250000002,6.671735517958046e-06,401.06651345565376,2.5001895099237825
coarse,3000.0000000000014,0.42935525627480137,0.0,0.001070485509,5.671110106688742e-06,401.0947376010298,2.1254328615908116
fine,757.0257793681664,0.42935525627480137,0.0,0.0010717791739999999,1.2975860917820734e-05,400.6531322368275,4.832205912524177
fine,771.6542968438797,0.42935525627480137,0.0,0.001076609922,6.701692545034658e-06,398.816988230849,2.4986346295827704
fine,786.2828143195931,0.42935525627480137,0.0,0.001076296229,6.962851230498503e-06,398.9342814662175,2.5862156879602676
fine,800.9113317953064,0.42935525627480137,0.0,0.001074946905,6.555352864887068e-06,399.43331671255163,2.432539704755387
fine,815.5398492710198,0.42935525627480137,0.0,0.001082686941,8.97944676886604e-06,396.58914687006194,3.29580498972395
fine,830.1683667467332,0.42935525627480137,0.0,0.0010822874950000001,8.61304335651104e-06,396.7335274346796,3.1580145571639813
fine,844.7968842224466,0.42935525627480137,0.0,0.0010857597239999999,9.871037412830193e-06,395.47156214719877,3.583890550248805
fine,859.4254016981599,0.42935525627480137,0.0,0.001082260942,8.917238660975478e-06,396.7448281854681,3.261560057314955
fine,874.0539191738733,0.42935525627480137,0.0,0.001083271345,1.0106341669988154e-05,396.3816832865358,3.7010451764673538
fine,888.6824366495866,0.42935525627480137,0.0,0.001085027459,6.303541966232532e-06,395.72114694794743,2.3010751838698416
