category,phasor,RMS [V],RMS_std [V],phase [deg],phase_std [deg],real [V],imag [V]
measured,$V_R$,1.0076758306021951,0.0005635301208686126,1.2625308992725536e-14,0.03457065263415813,1.0076758306021951,2.220446049250313e-16
measured,$V_L$,0.1576025737798595,0.001114743627850621,78.20945086719283,0.23914839659676354,0.03220365668296823,0.15427733390968867
measured,$V_C$,1.1589388059242693,0.0012207911739192845,-89.6988607694883,0.03913352692973457,0.006091204908614145,-1.1589227985935613
measured,$V_E$,1.4502990031845862,,-43.84549789744037,,1.0459706921937775,-1.0046454646838725
theory,$V_R$,1.0076758306021951,,0.0,,1.0076758306021951,0.0
theory,$V_L$,0.15828534933099245,,90.0,,0.0,0.15828534933099245
theory,$V_C$,1.2186670932718142,,-90.0,,0.0,-1.2186670932718142
theory,$V_E$,1.4628123674835412,,-46.45990753237199,,1.0076758306021951,-1.0603817439408219
