category,phasor,RMS [V],RMS_std [V],phase [deg],phase_std [deg],real [V],imag [V]
measured,$V_R$,1.1134286838969474,0.00022314789681361248,-5.7130819916219996e-15,0.021687676891487165,1.1134286838969474,-1.1102230246251565e-16
measured,$V_L$,0.3916372167057438,0.002640701487898732,54.11821079559615,0.623107042057986,0.2295443943317658,0.3173154275163509
measured,$V_C$,0.6412193173003367,0.0006456550177326121,-86.81078132539609,0.03416536593170285,0.03567335682463793,-0.6402262291502683
measured,$V_E$,1.4159581133272174,,-13.182358809856034,,1.3786464350533512,-0.3229108016339175
theory,$V_R$,1.1134286838969474,,0.0,,1.1134286838969474,0.0
theory,$V_L$,0.3497939373626801,,90.0,,0.0,0.3497939373626801
theory,$V_C$,0.673281454492791,,-90.0,,0.0,-0.673281454492791
theory,$V_E$,1.1594686748090661,,-16.200312310171935,,1.1134286838969474,-0.32348751713011087
