Frequency [Hz],n_repeat,VC_rms_fft_mean [V],VC_rms_fft_std [V],VC_phase_mean [deg],VC_phase_std [deg],VR_rms_fft_mean [V],VR_rms_fft_std [V],VR_phase_mean [deg],VR_phase_std [deg],Irms_mean [A],Irms_std [A],XC_mean [Ohm],XC_std [Ohm],C_mean [F],C_std [F]
500,5,1.1557226889103998,0.00039341950530995967,118.30586385287589,0.021936866474496802,0.9913916499748285,0.0001277886490722415,-153.00960457973534,0.012702602710222636,0.017703422668997194,2.281940162003963e-06,65.28244938549471,0.027752674254017805,4.875888316317748e-06,2.073473608801166e-09
