stage,Frequency [Hz],Vrms_mean [V],Vrms_std [V],Irms_mean [A],Irms_std [A],Z_mean [Ohm],Z_std [Ohm]
coarse,100.0,0.7125939636789699,0.0,0.002517123008,3.871242870870989e-06,283.09912072682516,0.4348242404234859
coarse,127.42749857031335,0.6906601958059273,0.0,0.002983118454,4.433505565349018e-06,231.52329567189173,0.3439840036099981
coarse,162.3776739188721,0.6566988131846163,0.0,0.003526706622,8.207252936593363e-06,186.20819107367842,0.433663678344954
coarse,206.913808111479,0.6113606053241232,0.0,0.004126955662,5.2644640917922134e-06,148.13859182423056,0.18875753943749363
coarse,263.6650898730358,0.5497047814302518,0.0,0.004735332726,3.993205125376258e-06,116.0858435693367,0.09786905065606889
coarse,335.9818286283781,0.47322414072100544,0.0,0.005307190676000001,7.789465312602022e-06,89.16675225409968,0.13085812009201386
coarse,428.13323987193957,0.39123343179623155,0.0,0.005792758336000001,8.634486891658963e-06,67.5384859399996,0.1007057687537912
coarse,545.559478116852,0.3033192109119606,0.0025213453760494584,0.006172551399999999,5.585399463520884e-06,49.139905755724335,0.3904416364805049
coarse,695.1927961775606,0.22160315615564782,0.0,0.006433559116,1.9158346459128145e-06,34.44488002383811,0.010257436914354165
coarse,885.8667904100823,0.13778295578146482,0.0006029162695025512,0.006594137476000001,5.514644892069918e-06,20.894817784233968,0.10393585357188095
coarse,1128.8378916846884,0.059807206224264886,0.0003356296190307375,0.006677629614000001,4.78894836662797e-06,8.956342295076244,0.04745074279192171
coarse,1438.449888287663,0.028018400915000186,0.0001644379165529425,0.0066847997719999995,3.754484083921336e-06,4.191358733046771,0.02425631359943974
coarse,1832.9807108324355,0.10196932454672343,0.0006933026000060044,0.006617554278,2.7265180313578595e-06,15.408909687840136,0.10379502533120215
coarse,2335.7214690901214,0.18324035707531558,0.0,0.006460552012,7.305554337941787e-06,28.36298573222923,0.03207550389456117
coarse,2976.351441631319,0.2631527416732686,0.0,0.006213200464,6.871754130007885e-06,42.353856206967656,0.04681559198972899
coarse,3792.69019073225,0.34563911859943236,0.0013703435199834033,0.0058540119780000005,5.38194243791871e-06,59.04302703329171,0.1963328905370624
coarse,4832.930238571752,0.4225119230700482,0.0016992240806943746,0.0053990483280000005,4.502516457473664e-06,78.2568434353595,0.33914124978280513
coarse,6158.48211066026,0.49418275697148406,0.0,0.004863756988,4.091314127840628e-06,101.60520725255235,0.08549218574490364
coarse,7847.5997035146065,0.5544848240842456,0.0,0.004278653952,4.823009053870663e-06,129.59341749453517,0.14613081288895455
