Frequency [Hz],n_repeat,VC_rms_fft_mean [V],VC_rms_fft_std [V],VC_phase_mean [deg],VC_phase_std [deg],VR_rms_fft_mean [V],VR_rms_fft_std [V],VR_phase_mean [deg],VR_phase_std [deg],Irms_mean [A],Irms_std [A],XC_mean [Ohm],XC_std [Ohm],C_mean [F],C_std [F]
200.0,10,1.8362805836207163,0.000425381588049436,-126.35376066099438,0.023060829499243835,0.6216981221985081,0.0001022749787056694,-37.24683059254079,0.01868617947667155,0.011101752713463833,1.8263389054585938e-06,165.4045848096343,0.05831436600406288,4.811080692932859e-06,1.6965656167946848e-09
