Frequency [Hz],n_repeat,VC_rms_fft_mean [V],VC_rms_fft_std [V],VC_phase_mean [deg],VC_phase_std [deg],VR_rms_fft_mean [V],VR_rms_fft_std [V],VR_phase_mean [deg],VR_phase_std [deg],Irms_mean [A],Irms_std [A],XC_mean [Ohm],XC_std [Ohm],C_mean [F],C_std [F]
1000.0,2,0.6452461537167588,0.0005480390458731006,9.722823489083215,0.02130330284137398,1.1273397314644926,0.0002597235881160621,98.78941183933853,0.010855067034298149,0.02013106681393976,4.637921216358952e-06,32.052263411340476,0.03460794824338365,4.965485083628881e-06,5.361407666352916e-09
