Frequency [Hz],n_repeat,VL_rms_fft_mean [V],VL_rms_fft_std [V],VL_phase_mean [deg],VL_phase_std [deg],VL_real_mean [V],VL_imag_mean [V],VL_rms_scope_mean [V],VL_rms_scope_std [V],M_mean,M_std,dt_mean [s],dt_std [s],Mdt_mean [s]
500.0,2,0.18107131598145526,0.007118684510856515,-93.80019991080943,0.4597871051217511,-0.012000932747859547,-0.18067318308049307,0.0,0.0,1400.0,0.0,1e-05,0.0,0.014
