stage,Frequency [Hz],repeat,Vrms [V],Irms [A],Z [Ohm]
coarse,100.0,1,0.7125939636789699,0.00251717702,283.09251118102526
coarse,100.0,2,0.7125939636789699,0.00250967476,283.93876969100563
coarse,316.22776601683796,1,0.49331942092204667,0.00515791029,95.64327279566677
coarse,316.22776601683796,2,0.4890296725336774,0.00514518842,95.04601826295749
coarse,1000.0,1,0.10000838131029559,0.0065966961,15.160374192513673
coarse,1000.0,2,0.10098884344620757,0.00659950543,15.302486605607287
coarse,3162.2776601683795,1,0.283125543130923,0.00608275132,46.5456383528306
coarse,3162.2776601683795,2,0.283125543130923,0.00609102938,46.4823801475282
coarse,10000.0,1,0.5955495522802824,0.00370112108,160.9105834171419
coarse,10000.0,2,0.5955495522802824,0.00368513237,161.6087273088327
fine,700.0,1,0.21768097042813134,0.00639325241,34.048549387420685
fine,700.0,2,0.2196420632742119,0.00638330868,34.408811211400156
fine,850.0,1,0.15234317675364048,0.0065193167,23.367966884265723
fine,850.0,2,0.15099500445440114,0.00652684271,23.134463501480816
fine,1000.0,1,0.10124440085253983,0.00659702485,15.346978851010366
fine,1000.0,2,0.10210240531684711,0.00660209544,15.465151366676867
fine,1150.0,1,0.05943954239764489,0.00663675973,8.956108826565112
fine,1150.0,2,0.05943954239764489,0.00663995557,8.951798211752926
fine,1300.0,1,0.030886422293040085,0.00663779303,4.6531162019434165
fine,1300.0,2,0.03162181631532258,0.00665024575,4.754984628248148
