stage,Frequency [Hz],repeat,Vrms [V],Irms [A],Z [Ohm]
coarse,10.0,1,0.7611297686848417,0.00116628595,652.6099098465875
coarse,10.0,2,0.7611297686848417,0.00118381344,642.9473960735247
coarse,10.0,3,0.7611297686848417,0.00117537496,647.5633687864524
coarse,10.0,4,0.754511196179927,0.00121828238,619.3237368990981
coarse,10.0,5,0.7478926236750125,0.00120040053,623.0358992552366
coarse,16.102620275609393,1,0.7617478943507654,0.00121636956,626.2470875633926
coarse,16.102620275609393,2,0.7550067588153356,0.00123818067,609.7710755049468
coarse,16.102620275609393,3,0.7482656232799058,0.00121443707,616.1419490265607
coarse,16.102620275609393,4,0.7482656232799058,0.00121791021,614.3848841532462
coarse,16.102620275609393,5,0.7482656232799058,0.00122473156,610.962963410452
coarse,25.92943797404667,1,0.7470293719127034,0.00133723207,558.6385405135426
coarse,25.92943797404667,2,0.7470293719127034,0.00132142182,565.3224130298555
coarse,25.92943797404667,3,0.7470293719127034,0.00132469763,563.9244420726437
coarse,25.92943797404667,4,0.7470293719127034,0.0013054217,572.2513819961039
coarse,25.92943797404667,5,0.7470293719127034,0.00132062286,565.6644258851488
coarse,41.753189365604,1,0.7470293719127034,0.00152389507,490.21050505314867
coarse,41.753189365604,2,0.7470293719127034,0.00152670848,489.30714782739886
coarse,41.753189365604,3,0.7470293719127034,0.00150583242,496.0906419538393
coarse,41.753189365604,4,0.7470293719127034,0.00153287931,487.33737029349254
coarse,41.753189365604,5,0.7470293719127034,0.00152603129,489.52428223978507
coarse,67.23357536499334,1,0.7340375215735161,0.00193441042,379.46317595493315
coarse,67.23357536499334,2,0.7340375215735161,0.00194067345,378.23855506113927
coarse,67.23357536499334,3,0.7340375215735161,0.00193412777,379.5186300300709
coarse,67.23357536499334,4,0.7340375215735161,0.00194132258,378.1120814931829
coarse,67.23357536499334,5,0.7340375215735161,0.00192670035,380.9816724087459
coarse,108.2636733874054,1,0.7047443238895084,0.00264530187,266.4135733928576
coarse,108.2636733874054,2,0.7047443238895084,0.00266338233,264.60501594208154
coarse,108.2636733874054,3,0.7047443238895084,0.00265266444,265.6741324920495
coarse,108.2636733874054,4,0.7047443238895084,0.00264873519,266.06824515723235
coarse,108.2636733874054,5,0.7047443238895084,0.00265083322,265.85766262937824
coarse,174.33288221999874,1,0.6427371638444221,0.00367214973,175.03021693083906
coarse,174.33288221999874,2,0.6427371638444221,0.00370425149,173.51337121131107
coarse,174.33288221999874,3,0.6427371638444221,0.00366780721,175.23744489406306
coarse,174.33288221999874,4,0.6427371638444221,0.00367214507,175.03043904646776
coarse,174.33288221999874,5,0.6427371638444221,0.00369758555,173.82617796210886
coarse,280.72162039411756,1,0.5260552153464155,0.0048634233,108.1656238613685
coarse,280.72162039411756,2,0.5260552153464155,0.00486468291,108.13761658854256
coarse,280.72162039411756,3,0.5260552153464155,0.00485927658,108.25792825038485
coarse,280.72162039411756,4,0.5260552153464155,0.00486511085,108.12810469599383
coarse,280.72162039411756,5,0.5260552153464155,0.0048526926,108.40480918705124
coarse,452.03536563602404,1,0.37394631183750626,0.00583923236,64.04032050498951
