category,phasor,RMS [V],RMS_std [V],phase [deg],phase_std [deg],real [V],imag [V]
measured,$V_R$,1.1273397314644924,0.0002597235881160621,7.053230256800575e-15,0.010855067034298149,1.1273397314644924,1.3877787807814457e-16
measured,$V_L$,0.34884562371445244,0.00042056488056243054,82.79106548250293,0.01817164113607239,0.04377591841168968,0.34608804970980783
measured,$V_C$,0.6452461537167588,0.0005480390458731006,-89.0665883502553,0.02130330284137398,0.010511308885649745,-0.6451605313964746
measured,$V_E$,1.2188874513157304,,-14.203412977474496,,1.1816269587618318,-0.29907248168666656
theory,$V_R$,1.1273397314644924,,0.0,,1.1273397314644924,0.0
theory,$V_L$,0.3541642218468739,,90.0,,0.0,0.3541642218468739
theory,$V_C$,0.6816933541279023,,-90.0,,0.0,-0.6816933541279023
theory,$V_E$,1.173954940630686,,-16.200312310171938,,1.1273397314644924,-0.3275291322810284
