Frequency [Hz],repeat,Vrms [V],Irms [A],XL [Ohm]
200,1,0.028284273262716226,0.0067741042,4.175352552550967
200,2,0.028284273262716226,0.00678804377,4.166778267948061
200,3,0.028284273262716226,0.00678145932,4.170823996436836
200,4,0.028284273262716226,0.00677588908,4.174252696402791
200,5,0.028284273262716226,0.00677820528,4.172826300521283
200,6,0.028284273262716226,0.00677670538,4.173749879431268
200,7,0.028284273262716226,0.00677480316,4.174921779235314
200,8,0.028284273262716226,0.00678583747,4.168133025254468
200,9,0.028284273262716226,0.00678623933,4.167886201372186
200,10,0.028284273262716226,0.00677875429,4.172488344125573
500,1,0.06505382927852925,0.00677316543,9.604642017215465
500,2,0.06505382927852925,0.00676935865,9.610043231869426
500,3,0.06505382927852925,0.00676042307,9.622745293443483
500,4,0.06505382927852925,0.00676942104,9.609954661429843
500,5,0.06505382927852925,0.00675639696,9.62847944898271
500,6,0.06505382927852925,0.00674644718,9.642679701307504
500,7,0.06505382927852925,0.00675431732,9.631444037415946
500,8,0.06505382927852925,0.00677085156,9.60792430642642
500,9,0.06505382927852925,0.00676175347,9.620851982722352
500,10,0.06505382927852925,0.00676222937,9.62017490372842
1000,1,0.12162238103655189,0.00668869913,18.18326384140288
1000,2,0.12162238103655189,0.00668816781,18.18470835236891
1000,3,0.12162238103655189,0.00668585673,18.190994205846806
1000,4,0.12162238103655189,0.00667570205,18.218665261813456
1000,5,0.12162238103655189,0.00668777712,18.185770676004807
1000,6,0.12162238103655189,0.00668516057,18.192888527216315
1000,7,0.12162238103655189,0.00669301674,18.171533967589014
1000,8,0.12162238103655189,0.00669014826,18.179325227173948
1000,9,0.12162238103655189,0.00669591641,18.163664775581015
1000,10,0.12162238103655189,0.00668830005,18.184348807220736
2000,1,0.23193103062850393,0.00643514842,36.04128692784741
2000,2,0.23193103062850393,0.00642406289,36.10348070993183
2000,3,0.23193103062850393,0.00641950546,36.12911182546201
2000,4,0.23193103062850393,0.00642287266,36.1101710879169
2000,5,0.23193103062850393,0.00643341802,36.05098097270911
2000,6,0.23193103062850393,0.00643156748,36.06135383788338
2000,7,0.23193103062850393,0.00642190734,36.11559905012643
2000,8,0.23193103062850393,0.00642243493,36.11263222693389
2000,9,0.23193103062850393,0.00642357534,36.10622096766813
2000,10,0.23193103062850393,0.00643793447,36.0256898713826
5000,1,0.4553768048436387,0.00522916717,87.08400210575763
5000,2,0.4553768048436387,0.00522801559,87.10318418228717
5000,3,0.4553768048436387,0.00522856507,87.09403034045796
5000,4,0.4553768048436387,0.00523639563,86.96378902975265
5000,5,0.4553768048436387,0.0052443021,86.83267976565246
5000,6,0.4553768048436387,0.00522909407,87.08521949455744
5000,7,0.4553768048436387,0.00522783073,87.10626421594922
5000,8,0.4553768048436387,0.00522807427,87.10220653457525
5000,9,0.4553768048436387,0.00523544336,86.97960679372888
5000,10,0.4553768048436387,0.00522850826,87.09497665470623
