stage,Frequency [Hz],repeat,Vrms [V],Irms [A],Z [Ohm]
coarse,100.0,1,0.7125939636789699,0.00246120174,289.5309035816665
coarse,100.0,2,0.7125939636789699,0.00247138296,288.3381390955977
coarse,100.0,3,0.7125939636789699,0.00246177497,289.46348564059446
coarse,100.0,4,0.7125939636789699,0.00246312912,289.304347828493
coarse,100.0,5,0.7125939636789699,0.00247359718,288.0800356018234
coarse,166.81005372000593,1,0.6500857197673063,0.00351151498,185.12970141659665
coarse,166.81005372000593,2,0.6500857197673063,0.00352770044,184.28030690930956
coarse,166.81005372000593,3,0.6563365188935475,0.00352125755,186.39264795997315
coarse,166.81005372000593,4,0.6500857197673063,0.00350207812,185.628560383829
coarse,166.81005372000593,5,0.6500857197673063,0.00352703244,184.31520855739743
coarse,278.2559402207126,1,0.5449247387409026,0.00476761069,114.29723905181164
coarse,278.2559402207126,2,0.5353646533975595,0.00476998882,112.23603945418878
coarse,278.2559402207126,3,0.5401446960515534,0.00476891175,113.26372228455544
coarse,278.2559402207126,4,0.5353646533975595,0.00476836413,112.27428082292018
coarse,278.2559402207126,5,0.5401446960515534,0.00477371784,113.14969048349815
coarse,464.15888336127773,1,0.372843244527515,0.00583841233,63.860382489894306
coarse,464.15888336127773,2,0.372843244527515,0.0058263056,63.99308071439216
coarse,464.15888336127773,3,0.372843244527515,0.00582618825,63.99436965112052
coarse,464.15888336127773,4,0.372843244527515,0.00583914621,63.852356340896456
coarse,464.15888336127773,5,0.372843244527515,0.00582771236,63.977633331154145
coarse,774.263682681127,1,0.1904610605261187,0.00641867053,29.672976613448125
coarse,774.263682681127,2,0.1904610605261187,0.00642940355,29.62344159064626
coarse,774.263682681127,3,0.1904610605261187,0.00643003406,29.620536804142322
coarse,774.263682681127,4,0.1904610605261187,0.00641703233,29.68055180830275
coarse,774.263682681127,5,0.1904610605261187,0.00642829202,29.628563844571374
coarse,1291.549665014884,1,0.03260144081254155,0.00660304865,4.9373316085656205
coarse,1291.549665014884,2,0.03260144081254155,0.00662048068,4.924331387451697
coarse,1291.549665014884,3,0.03260144081254155,0.00661119539,4.931247511131501
coarse,1291.549665014884,4,0.03260144081254155,0.00660167495,4.938358986084516
coarse,1291.549665014884,5,0.03260144081254155,0.00661467854,4.928650820352874
coarse,2154.4346900318824,1,0.15234317675364048,0.00645481842,23.601465888120284
coarse,2154.4346900318824,2,0.15099501499029216,0.00643986138,23.446935590761452
coarse,2154.4346900318824,3,0.15099500445440114,0.00644101808,23.442723274330746
coarse,2154.4346900318824,4,0.15234317675364048,0.00644266838,23.645975202846074
coarse,2154.4346900318824,5,0.15099501499029216,0.00644037407,23.445069082810615
coarse,3593.813663804626,1,0.3181680767118064,0.0058806967,54.10380656288674
coarse,3593.813663804626,2,0.3181680767118064,0.00588410394,54.07247729750444
coarse,3593.813663804626,3,0.3181680767118064,0.00588255469,54.086718012613396
coarse,3593.813663804626,4,0.3181680767118064,0.0058945925,53.976263280592576
coarse,3593.813663804626,5,0.3181680767118064,0.0058931578,53.9894039001987
coarse,5994.8425031894085,1,0.48473992414530803,0.00490078283,98.91071303506587
coarse,5994.8425031894085,2,0.48473992414530803,0.00489265611,99.07500409737729
coarse,5994.8425031894085,3,0.48473992414530803,0.00488225231,99.28612725574358
coarse,5994.8425031894085,4,0.48473992414530803,0.00488426397,99.24523472168275
coarse,5994.8425031894085,5,0.48473992414530803,0.00489046471,99.11939925752128
coarse,10000.0,1,0.5962730029154772,0.00369839394,161.2248485664232
coarse,10000.0,2,0.5962730029154772,0.0036885459,161.65530240940672
coarse,10000.0,3,0.5962730029154772,0.00369781954,161.24989239347175
coarse,10000.0,4,0.5962730029154772,0.00368993636,161.59438666185486
coarse,10000.0,5,0.5962730029154772,0.00369389495,161.4212128353778
fine,904.0847655104188,1,0.13886148519214345,0.00650842581,21.335648472597928
fine,904.0847655104188,2,0.13751332342879516,0.00651516253,21.106660470187098
fine,904.0847655104188,3,0.13886148519214345,0.0065118121,21.32455345143381
fine,904.0847655104188,4,0.13886148519214345,0.00651206309,21.3237315537346
fine,904.0847655104188,5,0.13886148519214345,0.00650990801,21.330790693022934
fine,990.1880765114112,1,0.10785357460018499,0.00655100727,16.463662785736002
fine,990.1880765114112,2,0.10920174693477969,0.00654700864,16.679639960698093
fine,990.1880765114112,3,0.10920174693477969,0.00655159261,16.667969673221133
fine,990.1880765114112,4,0.11054991923401902,0.00655006384,16.8776857652763
fine,990.1880765114112,5,0.11054991923401902,0.00656206533,16.846817834716532
fine,1076.2913875124034,1,0.08408433256746589,0.00657252269,12.79331187329319
fine,1076.2913875124034,2,0.08322632806780328,0.00657429965,12.65934510116272
fine,1076.2913875124034,3,0.08236832360349602,0.00658434676,12.509718367793866
fine,1076.2913875124034,4,0.08322632806780328,0.00657489663,12.65819567231786
fine,1076.2913875124034,5,0.08322632806780328,0.00658830302,12.632437793943982
fine,1162.3946985133957,1,0.060060239033114166,0.00659167347,9.111531283589835
fine,1162.3946985133957,2,0.060060239033114166,0.00659327675,9.109315642349484
fine,1162.3946985133957,3,0.060060239033114166,0.00659787888,9.102961743534488
fine,1162.3946985133957,4,0.060060239033114166,0.00659163715,9.111581488236828
fine,1162.3946985133957,5,0.060060239033114166,0.00659115752,9.112244526226126
fine,1248.498009514388,1,0.04044650767173848,0.00659957668,6.128651826155989
fine,1248.498009514388,2,0.040078813276892326,0.00660105702,6.071575075849341
fine,1248.498009514388,3,0.040078813276892326,0.00659662718,6.075652327056678
fine,1248.498009514388,4,0.03971111891740151,0.00659607584,6.020415756378191
fine,1248.498009514388,5,0.040078813276892326,0.00660580909,6.06720732174419
fine,1334.6013205153804,1,0.028312556402592837,0.00661103567,4.282620426792046
fine,1334.6013205153804,2,0.028312556402592837,0.00661268085,4.281554946446997
fine,1334.6013205153804,3,0.02720946802081953,0.00659983838,4.1227476271653085
fine,1334.6013205153804,4,0.027577165031960775,0.0066029625,4.176483666530103
fine,1334.6013205153804,5,0.02794486204310202,0.00659978297,4.234209241444499
fine,1420.7046315163725,1,0.029783336562917206,0.00660649315,4.508191545300733
fine,1420.7046315163725,2,0.029415642168071052,0.00660050614,4.456573714825914
fine,1420.7046315163725,3,0.029415642168071052,0.00660482794,4.453657602482685
fine,1420.7046315163725,4,0.029415642168071052,0.00659658434,4.4592232361378485
fine,1420.7046315163725,5,0.03015103357405845,0.00660006702,4.568292031382804
fine,1506.8079425173648,1,0.041917290448357944,0.00658651628,6.364106405633593
fine,1506.8079425173648,2,0.04228498480784876,0.00658733351,6.419135260672229
fine,1506.8079425173648,3,0.041917290448357944,0.00659846142,6.352585516573035
fine,1506.8079425173648,4,0.041549593437216696,0.00658935728,6.305560872124496
fine,1506.8079425173648,5,0.04118189904237054,0.00658722967,6.251778229309946
fine,1592.9112535183572,1,0.05698842395116127,0.00657729851,8.664411971650237
fine,1592.9112535183572,2,0.05637564563884907,0.00659048371,8.554098321085005
fine,1592.9112535183572,3,0.05760120222811812,0.00657588243,8.759463515548
fine,1592.9112535183572,4,0.05698842395116127,0.00657718536,8.664561029060199
fine,1592.9112535183572,5,0.05637564563884907,0.0065876469,8.557781935587512
fine,1679.0145645193495,1,0.07230789194130376,0.00657316018,11.000476172984994
fine,1679.0145645193495,2,0.0716951136643469,0.00657165749,10.909745946657196
fine,1679.0145645193495,3,0.07230789194130376,0.00656351354,11.01664398201329
fine,1679.0145645193495,4,0.07230789194130376,0.00657309219,11.000589958453595
fine,1679.0145645193495,5,0.07230789194130376,0.00657300651,11.00073335258324
