stage,Frequency [Hz],Vrms_mean [V],Vrms_std [V],Irms_mean [A],Irms_std [A],Z_mean [Ohm],Z_std [Ohm]
coarse,4999999.999999999,0.7961779077840224,0.0,0.002024378954,1.331322847335056e-05,393.30852647009607,2.591021532344581
coarse,5510813.299759975,0.7611297686848417,0.0,0.001914070826,1.5733165556817557e-05,397.6714744318301,3.3050302676851957
coarse,6073812.644962286,0.6765597569255801,0.0,0.001860889232,1.0773457929164194e-05,363.5777285228143,2.1027717777717387
coarse,6694329.500821696,0.473401073191926,0.002282507587763483,0.001806318526,1.363770487334574e-05,262.0934606497182,2.4745368836208574
coarse,7378240.009220753,0.2928378460287624,0.001476929588556411,0.001692124712,1.0149664944359928e-05,173.06631446018895,1.6556273321284607
coarse,8132020.634326978,0.3068595208999362,0.0012059079435159184,0.0015223448160000001,1.5438443768627714e-05,201.58657156831094,2.1583895613157487
coarse,8962809.493114334,0.47256761926292945,0.002282507587763483,0.00134524363,5.387703304247532e-06,351.2901588703186,1.7306014837746855
coarse,9878473.951573886,0.420643704994437,0.002013962358665471,0.0012771457179999999,5.282482475509945e-06,329.36259918830484,0.9148355955944709
coarse,10887685.12673317,0.4191729148426938,6.206335383118183e-17,0.001270611188,7.000063832831808e-06,329.90665222031805,1.8157965146729027
coarse,12000000.000000007,0.5816943237127382,0.0,0.001249391284,1.5475169493232705e-05,465.6395643091543,5.790816680241698
fine,5164768.006454526,0.7838234020821526,0.0030695016197543478,0.001977116008,6.181029264853029e-06,396.4492881357155,1.5111932810166893
fine,5397765.0593772875,0.7687234506687561,0.0,0.0019222370320000001,1.0465661244497147e-05,399.9203284170322,2.1755129185617803
fine,5630762.112300048,0.7492163381759954,0.0029599156069999716,0.001892599556,1.3108254711567441e-05,395.88026869472367,2.957500817831023
fine,5863759.165222809,0.7163444431547145,0.003423703683875804,0.001876204646,5.2600449092312635e-06,381.8081239597737,2.258946117564268
fine,6096756.218145569,0.6695000249263717,0.002631006775526819,0.0018605386839999998,8.461801509511973e-06,359.84288725841304,0.29185651333278767
fine,6329753.27106833,0.6060902261902299,0.0,0.001839504392,1.941357286621194e-05,329.5147112401754,3.4469501859113896
fine,6562750.32399109,0.526289551806493,0.0,0.001819130708,1.6795512494853227e-05,289.3278615324175,2.652989225205626
fine,6795747.376913851,0.43926832150978273,6.206335383118183e-17,0.001787149906,1.3408425796585132e-05,245.80370616115823,1.841128010243436
fine,7028744.429836611,0.36534225186824554,0.0018125707297126294,0.0017408966800000001,1.1653660479705552e-05,209.8637102643222,1.3213260444565875
fine,7261741.482759372,0.31290364028007894,0.0,0.0016986566119999997,1.1740039005542956e-05,184.2135749093026,1.2741495073482456
fine,7494738.5356821325,0.2557006393597287,0.001041462959272432,0.001698247576,5.283496636431244e-06,150.5699127434927,1.0564462507113748
fine,7727735.588604894,0.2221075906972053,0.0018635948522160613,0.0016559753099999997,1.0142067696608988e-05,134.12829766124068,1.306910729381335
fine,7960732.641527655,0.26228443229435167,0.0,0.001583773226,6.2135767250336495e-06,165.6093537082074,0.6494039976021841
fine,8193729.694450415,0.32651361632054504,0.0,0.001519152592,4.202808379009222e-06,214.93273243196268,0.5952150118424446
fine,8426726.747373175,0.3905470535109242,0.0015347885042268897,0.0014461423020000002,4.45927087905301e-06,270.06473189538605,1.6590578968876328
fine,8659723.800295936,0.43926832150978273,6.206335383118183e-17,0.001402823512,1.3265398457007202e-05,313.1538416394021,2.944849042535782
fine,8892720.853218697,0.4642331052591029,0.0022824845047827204,0.00135504296,1.1296069170215813e-05,342.6206439230203,3.907774029355384
fine,9125717.906141456,0.4742345271209225,0.0018636596413504755,0.001326896086,7.415737932635514e-06,357.41203006622595,2.734507196326984
fine,9358714.959064217,0.47006725747594,0.0018636596413505002,0.001310470026,1.5485543732104797e-05,358.73383617695816,3.6451067070314824
fine,9591712.011986978,0.44789680134809223,0.0017539793769104626,0.001291265224,8.838080825774876e-06,346.87645507789045,2.1724832642860914
