Frequency [Hz],n_repeat,VC_rms_fft_mean [V],VC_rms_fft_std [V],VC_phase_mean [deg],VC_phase_std [deg],VR_rms_fft_mean [V],VR_rms_fft_std [V],VR_phase_mean [deg],VR_phase_std [deg],Irms_mean [A],Irms_std [A],XC_mean [Ohm],XC_std [Ohm],C_mean [F],C_std [F]
500.0,2,1.1467878948963315,0.0019771168782925343,28.153982888349812,0.054175475057314,1.0165449482566622,0.0007061771664610089,116.98223424792343,0.03053034143315457,0.018152589650262077,1.2610306543948341e-05,63.17488376519519,0.0650299627148814,5.038553865900922e-06,5.186506891794348e-09
