category,phasor,RMS [V],RMS_std [V],phase [deg],phase_std [deg],real [V],imag [V]
measured,$V_R$,1.0618632015606468,0.0025980603094821323,1.198103362764234e-14,0.009273160200582595,1.0618632015606468,2.220446049250313e-16
measured,$V_L$,0.15589632182964028,0.00044405177411200865,77.36527832171511,0.001988443543012055,0.034099921824123997,0.15212119672024477
measured,$V_C$,1.0896891976993452,0.000995110055208828,-87.43657863255262,0.10067451866686192,0.04873658753016047,-1.0885987748562633
measured,$V_E$,1.4789616906871623,0.002563221082198685,-39.286561047683065,0.08716934333726492,1.1446997109149313,-0.9364775781360184
theory,$V_R$,1.0618632015606468,,0.0,,1.0618632015606468,0.0
theory,$V_L$,0.16679708165701326,,90.0,,0.0,0.16679708165701326
theory,$V_C$,1.284200436289989,,-90.0,,0.0,-1.284200436289989
theory,$V_E$,1.5414745264757554,,-46.45990753237199,,1.0618632015606468,-1.1174033546329758
