Frequency [Hz],n_repeat,VL_rms_fft_mean [V],VL_rms_fft_std [V],VL_phase_mean [deg],VL_phase_std [deg],VL_real_mean [V],VL_imag_mean [V],VL_rms_scope_mean [V],VL_rms_scope_std [V],M_mean,M_std,dt_mean [s],dt_std [s],Mdt_mean [s]
500.0,2,0.17433469052193068,0.0018672650150947964,-92.84087323742573,0.22237123133499165,-0.008640424432518092,-0.17412043930855242,0.0,0.0,1400.0,0.0,1e-05,0.0,0.014
