stage,Frequency [Hz],Vrms_mean [V],Vrms_std [V],Irms_mean [A],Irms_std [A],Z_mean [Ohm],Z_std [Ohm]
coarse,700.0000000000001,0.11141173800908072,0.0,0.003337013885,7.653935931596999e-07,33.38665788610211,0.007657724817359243
coarse,822.8541080088764,0.08493766399286601,0.0005199983750000006,0.0033946716,9.929193421421903e-07,25.02090148403495,0.16049921059855485
coarse,967.2698329529765,0.05637564563884907,0.0,0.00343523978,2.098947485003035e-06,16.41098140815005,0.010027185977994367
coarse,1137.0313651405945,0.0308864236188653,0.0005200002250000005,0.00345859432,4.823345060100981e-06,8.930453644566537,0.16280454785196627
coarse,1336.5870424869697,0.012445079278172557,0.0,0.00345697743,2.996718538653981e-08,3.5999885826966906,3.120689314036896e-05
coarse,1571.1659123169106,0.029415642168071052,0.0,0.003445401325,4.8076190053045386e-08,8.537653351873242,0.00011913208547656506
coarse,1846.914750447834,0.054537310737267836,0.0,0.003418049075,1.017455947450064e-07,15.955683948578223,0.00047495530850864815
coarse,2171.059127925984,0.08193932137134238,0.0006067007750000009,0.00336896442,2.3938110127577912e-06,24.321882746722856,0.19736710836801227
coarse,2552.0927459200916,0.10920557174606979,0.0,0.00330161245,1.1720436319523625e-06,33.07643773485537,0.01174184699200576
coarse,3000.0000000000014,0.13616515109420047,0.0,0.0032176226350000003,1.0913068867832361e-05,42.31880171213179,0.14353081447931945
fine,935.6109297408788,0.06219704475001675,0.0004332996750000051,0.00343101239,1.016101130856591e-05,18.12816511557883,0.17997608156202466
fine,1024.7167325733435,0.04755985783514615,0.000693403175000001,0.00344105461,1.7451395359869838e-08,13.821302323781465,0.20143881819671583
fine,1113.8225354058081,0.03419568220576982,0.0,0.003448325795,7.745965879168992e-06,9.916629260715485,0.022275700283671374
fine,1202.9283382382728,0.023051680112087296,0.00019999780000000148,0.003443775815,1.1603714203152825e-05,6.693662788316763,0.03552102593301241
fine,1292.0341410707374,0.01442497752303277,0.0,0.0034508375700000003,4.667597720476651e-06,4.180141900581187,0.005654053663969592
fine,1381.139943903202,0.01357644952703027,0.00040000119999999945,0.00345573132,1.0577214359971951e-05,3.9285174989017584,0.10372578048029908
fine,1470.2457467356667,0.019855559441023084,0.0,0.003453633515,1.2769146386699912e-06,5.749180019223654,0.00212564885504204
fine,1559.3515495681315,0.027944859426806933,0.0,0.0034465308999999996,1.419871830836145e-05,8.10818106096001,0.03340337928720221
fine,1648.4573524005962,0.03640185767884656,0.0005200002250000005,0.0034376996350000003,7.081497636888025e-06,10.589194626335365,0.1730772449300802
fine,1737.5631552330608,0.04473284741651373,0.0,0.003436866915,8.359564859611344e-06,13.015627560561619,0.031658189121664106
