stage,Frequency [Hz],repeat,Vrms [V],Irms [A],Z [Ohm]
coarse,100.0,1,0.7125939636789699,0.00252459804,282.26036477433445
coarse,100.0,2,0.7125939636789699,0.00250996836,283.90555635488965
coarse,166.81005372000593,1,0.6483752320698607,0.00356718642,181.7609610853645
coarse,166.81005372000593,2,0.6483752320698607,0.00356670818,181.78533239853132
coarse,278.2559402207126,1,0.5260552153464155,0.00480081886,109.57614329702402
coarse,278.2559402207126,2,0.5215202565745324,0.00478951959,108.88780111963847
coarse,464.15888336127773,1,0.3554445196781286,0.00578578003,61.43415716378845
coarse,464.15888336127773,2,0.3554445196781286,0.00578753091,61.41557171884351
coarse,774.263682681127,1,0.18324033596817813,0.00633044634,28.94587934666517
coarse,774.263682681127,2,0.1848337397227134,0.00633097813,29.19513160957854
coarse,1291.549665014884,1,0.04363739815678497,0.00650048535,6.712944619863649
coarse,1291.549665014884,2,0.04265678059880249,0.00650042668,6.562150870810605
coarse,2154.4346900318824,1,0.15369134908823517,0.0063514933,24.19767160712193
coarse,2154.4346900318824,2,0.15234317675364048,0.00635008095,23.99074562248541
coarse,3593.813663804626,1,0.3213604897391742,0.00580432313,55.36571320059747
coarse,3593.813663804626,2,0.3213604897391742,0.00580946868,55.31667480117549
coarse,5994.8425031894085,1,0.4804502179005029,0.00484550698,99.15375622893085
coarse,5994.8425031894085,2,0.4804502179005029,0.00483409036,99.38792660476932
coarse,10000.0,1,0.600819847091692,0.00367842498,163.33616978962883
coarse,10000.0,2,0.600819847091692,0.00367418164,163.52480796014538
fine,904.0847655104188,1,0.13360118971914797,0.00640997989,20.842684690411406
fine,904.0847655104188,2,0.13360118971914797,0.00641382998,20.830173256190363
fine,990.1880765114112,1,0.1068717005488077,0.00644313451,16.5869112902949
fine,990.1880765114112,2,0.10589121734111365,0.00643926254,16.444618725099172
fine,1076.2913875124034,1,0.08408433256746589,0.00646247342,13.011168805312609
fine,1076.2913875124034,2,0.08408433256746589,0.00646691257,13.002237413496667
fine,1162.3946985133957,1,0.06372899051311956,0.00647626491,9.840392787934853
fine,1162.3946985133957,2,0.06372899051311956,0.00648001861,9.834692513810475
fine,1248.498009514388,1,0.04902230079993393,0.00650252029,7.538969294001839
fine,1248.498009514388,2,0.04840952248762174,0.00650308561,7.44408506835292
fine,1334.6013205153804,1,0.041917290448357944,0.006490923,6.4578320291825895
fine,1334.6013205153804,2,0.041917290448357944,0.00649043592,6.4583166623973
fine,1420.7046315163725,1,0.04510831789998794,0.00649891701,6.940897665038492
fine,1420.7046315163725,2,0.04461801306311701,0.00649131741,6.873491195235977
fine,1506.8079425173648,1,0.05392453246031098,0.0064879572,8.311480917338816
fine,1506.8079425173648,2,0.05392453246031098,0.0064762868,8.326458374312729
fine,1592.9112535183572,1,0.06679288200396985,0.00647113984,10.321656409138866
fine,1592.9112535183572,2,0.06618010895960318,0.00646155421,10.242134757173721
fine,1679.0145645193495,1,0.07979431547851974,0.00647196593,12.329223661181995
fine,1679.0145645193495,2,0.07979431547851974,0.00646218611,12.34788260818439
