Frequency [Hz],n_repeat,VC_rms_fft_mean [V],VC_rms_fft_std [V],VC_phase_mean [deg],VC_phase_std [deg],VR_rms_fft_mean [V],VR_rms_fft_std [V],VR_phase_mean [deg],VR_phase_std [deg],Irms_mean [A],Irms_std [A],XC_mean [Ohm],XC_std [Ohm],C_mean [F],C_std [F]
1000.0,10,0.6473753075287909,0.002486418481914428,9.812484440948412,0.04010226451109697,1.1234354226827317,0.00302471437118306,98.75076960344525,0.04800684651823968,0.02006135315787083,5.4012756628268974e-05,32.26970195297276,0.04745516176009886,4.93203355280036e-06,7.250806286910503e-09
