Frequency [Hz],n_repeat,VL_rms_fft_mean [V],VL_rms_fft_std [V],VL_phase_mean [deg],VL_phase_std [deg],VL_real_mean [V],VL_imag_mean [V],VL_rms_scope_mean [V],VL_rms_scope_std [V],M_mean,M_std,dt_mean [s],dt_std [s],Mdt_mean [s]
500,10,0.15519588787004254,0.00031927972741769493,-71.85293937420576,0.20503054861995995,0.04833685233318736,-0.14747648055975046,0.16687719716390254,0.00596284670270848,1000.0,0.0,1.9999999999998318e-06,0.0,0.0019999999999998318
