Frequency [Hz],n_repeat,VL_rms_fft_mean [V],VL_rms_fft_std [V],VL_phase_mean [deg],VL_phase_std [deg],VL_real_mean [V],VL_imag_mean [V],VL_rms_scope_mean [V],VL_rms_scope_std [V],M_mean,M_std,dt_mean [s],dt_std [s],Mdt_mean [s]
500.0,10,0.15894037616480913,0.001008604227958735,-166.45178855130303,0.1815883119594612,-0.15451756519346646,-0.03723392568738713,1.428355684526442,2.340555645717801e-16,1500.0,0.0,4.000000000000001e-06,8.928511221762851e-22,0.006000000000000001
