Frequency [Hz],n_repeat,VC_rms_fft_mean [V],VC_rms_fft_std [V],VC_phase_mean [deg],VC_phase_std [deg],VR_rms_fft_mean [V],VR_rms_fft_std [V],VR_phase_mean [deg],VR_phase_std [deg],Irms_mean [A],Irms_std [A],XC_mean [Ohm],XC_std [Ohm],C_mean [F],C_std [F]
5000.0,10,0.10222778570028505,0.0008125123690297718,-29.004015133448984,0.19998192836183418,0.8909453075606503,0.0002573108281128813,52.49751252262466,0.04299655694555031,0.015909741667009654,4.594836216301111e-06,6.425514648913014,0.050471242381173884,4.954119537211401e-06,3.916660062831127e-08
